c_index,context,period,state,action,reward,next_state
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",6,"[17, 5, 0.8]",0.8,0.8,"[16, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",7,"[16, 5, 0.8]",0.8,0.0,"[16, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",8,"[16, 5, 0.8]",0.8,0.8,"[15, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",9,"[15, 5, 0.8]",0.8,0.8,"[14, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",10,"[14, 5, 0.8]",0.8,0.8,"[13, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",11,"[13, 5, 0.8]",0.8,0.8,"[12, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",12,"[12, 5, 0.8]",0.8,0.8,"[11, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",13,"[11, 5, 0.8]",0.8,0.8,"[10, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",14,"[10, 5, 0.8]",0.8,0.0,"[10, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",15,"[10, 5, 0.8]",0.8,0.8,"[9, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",16,"[9, 5, 0.8]",0.8,0.8,"[8, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",17,"[8, 5, 0.8]",0.8,0.8,"[7, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",18,"[7, 5, 0.8]",0.8,0.8,"[6, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",19,"[6, 5, 0.8]",0.8,0.8,"[5, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",20,"[5, 5, 0.8]",0.8,0.8,"[4, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",21,"[4, 5, 0.8]",0.8,0.8,"[3, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",22,"[3, 5, 0.8]",0.8,0.0,"[3, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",23,"[3, 5, 0.8]",0.8,0.8,"[2, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",24,"[2, 5, 0.8]",0.8,0.8,"[1, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",25,"[1, 5, 0.8]",0.8,0.8,"[0, 5, 0.8]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",26,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",27,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",28,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",29,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",30,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",31,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",32,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",33,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",34,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",35,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",36,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",37,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",38,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",39,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",40,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",41,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",42,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",43,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",44,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",45,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",46,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",47,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",48,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",49,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",50,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",51,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",52,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",53,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",54,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",55,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",56,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",57,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",58,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",59,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
47,"[0.5329, 0.5329, 0.0, 0.5174, 0.0087]",60,"[0, 0, 0]",0.0,0.0,"[0, 0, 0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",1,"[21, 6, -1]",1.0,0.0,"[21, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",2,"[21, 5, 1.0]",1.0,0.0,"[21, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",3,"[21, 5, 1.0]",1.0,1.0,"[20, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",4,"[20, 5, 1.0]",1.0,0.0,"[20, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",5,"[20, 5, 1.0]",1.0,0.0,"[20, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",6,"[20, 5, 1.0]",1.0,0.0,"[20, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",7,"[20, 5, 1.0]",1.0,0.0,"[20, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",8,"[20, 5, 1.0]",1.0,1.0,"[19, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",9,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",10,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",11,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",12,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",13,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",14,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",15,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",16,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",17,"[19, 5, 1.0]",1.0,1.0,"[18, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",18,"[18, 5, 1.0]",1.0,0.0,"[18, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",19,"[18, 5, 1.0]",1.0,1.0,"[17, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",20,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",21,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",22,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",23,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",24,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",25,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",26,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",27,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",28,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",29,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",30,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",31,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",32,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",33,"[17, 5, 1.0]",1.0,1.0,"[16, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",34,"[16, 5, 1.0]",1.0,1.0,"[15, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",35,"[15, 5, 1.0]",1.0,0.0,"[15, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",36,"[15, 5, 1.0]",1.0,0.0,"[15, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",37,"[15, 5, 1.0]",1.0,0.0,"[15, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",38,"[15, 5, 1.0]",1.0,1.0,"[14, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",39,"[14, 5, 1.0]",1.0,1.0,"[13, 5, 1.0]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",40,"[13, 5, 1.0]",0.8,0.0,"[13, 4, 0.8]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",41,"[13, 4, 0.8]",0.8,0.8,"[12, 4, 0.8]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",42,"[12, 4, 0.8]",0.8,0.8,"[11, 4, 0.8]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",43,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",44,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",45,"[11, 4, 0.8]",0.8,0.8,"[10, 4, 0.8]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",46,"[10, 4, 0.8]",0.8,0.0,"[10, 4, 0.8]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",47,"[10, 4, 0.8]",0.8,0.0,"[10, 4, 0.8]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",48,"[10, 4, 0.8]",0.8,0.8,"[9, 4, 0.8]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",49,"[9, 4, 0.8]",0.8,0.0,"[9, 4, 0.8]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",50,"[9, 4, 0.8]",0.6,0.0,"[9, 3, 0.6]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",51,"[9, 3, 0.6]",0.6,0.0,"[9, 3, 0.6]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",52,"[9, 3, 0.6]",0.6,0.6,"[8, 3, 0.6]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",53,"[8, 3, 0.6]",0.6,0.6,"[7, 3, 0.6]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",54,"[7, 3, 0.6]",0.6,0.6,"[6, 3, 0.6]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",55,"[6, 3, 0.6]",0.6,0.6,"[5, 3, 0.6]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",56,"[5, 3, 0.6]",0.6,0.0,"[5, 3, 0.6]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",57,"[5, 3, 0.6]",0.6,0.6,"[4, 3, 0.6]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",58,"[4, 3, 0.6]",0.6,0.0,"[4, 3, 0.6]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",59,"[4, 3, 0.6]",0.6,0.6,"[3, 3, 0.6]"
48,"[0.5329, 0.0, 0.0, 0.4167, 0.3426]",60,"[3, 3, 0.6]",0.6,0.0,"[3, 3, 0.6]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",1,"[13, 6, -1]",1.0,0.0,"[13, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",2,"[13, 5, 1.0]",1.0,0.0,"[13, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",3,"[13, 5, 1.0]",1.0,0.0,"[13, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",4,"[13, 5, 1.0]",1.0,0.0,"[13, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",5,"[13, 5, 1.0]",1.0,0.0,"[13, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",6,"[13, 5, 1.0]",1.0,0.0,"[13, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",7,"[13, 5, 1.0]",1.0,0.0,"[13, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",8,"[13, 5, 1.0]",1.0,0.0,"[13, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",9,"[13, 5, 1.0]",1.0,0.0,"[13, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",10,"[13, 5, 1.0]",1.0,0.0,"[13, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",11,"[13, 5, 1.0]",1.0,0.0,"[13, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",12,"[13, 5, 1.0]",1.0,0.0,"[13, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",13,"[13, 5, 1.0]",1.0,0.0,"[13, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",14,"[13, 5, 1.0]",1.0,0.0,"[13, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",15,"[13, 5, 1.0]",1.0,0.0,"[13, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",16,"[13, 5, 1.0]",1.0,1.0,"[12, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",17,"[12, 5, 1.0]",1.0,0.0,"[12, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",18,"[12, 5, 1.0]",1.0,0.0,"[12, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",19,"[12, 5, 1.0]",1.0,1.0,"[11, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",20,"[11, 5, 1.0]",1.0,0.0,"[11, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",21,"[11, 5, 1.0]",1.0,0.0,"[11, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",22,"[11, 5, 1.0]",1.0,0.0,"[11, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",23,"[11, 5, 1.0]",1.0,0.0,"[11, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",24,"[11, 5, 1.0]",1.0,0.0,"[11, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",25,"[11, 5, 1.0]",1.0,0.0,"[11, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",26,"[11, 5, 1.0]",1.0,1.0,"[10, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",27,"[10, 5, 1.0]",1.0,1.0,"[9, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",28,"[9, 5, 1.0]",1.0,0.0,"[9, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",29,"[9, 5, 1.0]",1.0,0.0,"[9, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",30,"[9, 5, 1.0]",1.0,0.0,"[9, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",31,"[9, 5, 1.0]",1.0,0.0,"[9, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",32,"[9, 5, 1.0]",1.0,1.0,"[8, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",33,"[8, 5, 1.0]",1.0,0.0,"[8, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",34,"[8, 5, 1.0]",1.0,0.0,"[8, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",35,"[8, 5, 1.0]",1.0,0.0,"[8, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",36,"[8, 5, 1.0]",1.0,0.0,"[8, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",37,"[8, 5, 1.0]",1.0,0.0,"[8, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",38,"[8, 5, 1.0]",1.0,0.0,"[8, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",39,"[8, 5, 1.0]",1.0,1.0,"[7, 5, 1.0]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",40,"[7, 5, 1.0]",0.8,0.0,"[7, 4, 0.8]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",41,"[7, 4, 0.8]",0.8,0.0,"[7, 4, 0.8]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",42,"[7, 4, 0.8]",0.8,0.0,"[7, 4, 0.8]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",43,"[7, 4, 0.8]",0.8,0.0,"[7, 4, 0.8]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",44,"[7, 4, 0.8]",0.8,0.0,"[7, 4, 0.8]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",45,"[7, 4, 0.8]",0.8,0.0,"[7, 4, 0.8]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",46,"[7, 4, 0.8]",0.8,0.0,"[7, 4, 0.8]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",47,"[7, 4, 0.8]",0.8,0.0,"[7, 4, 0.8]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",48,"[7, 4, 0.8]",0.8,0.8,"[6, 4, 0.8]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",49,"[6, 4, 0.8]",0.8,0.0,"[6, 4, 0.8]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",50,"[6, 4, 0.8]",0.6,0.0,"[6, 3, 0.6]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",51,"[6, 3, 0.6]",0.6,0.6,"[5, 3, 0.6]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",52,"[5, 3, 0.6]",0.6,0.0,"[5, 3, 0.6]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",53,"[5, 3, 0.6]",0.6,0.6,"[4, 3, 0.6]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",54,"[4, 3, 0.6]",0.6,0.0,"[4, 3, 0.6]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",55,"[4, 3, 0.6]",0.6,0.0,"[4, 3, 0.6]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",56,"[4, 3, 0.6]",0.6,0.0,"[4, 3, 0.6]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",57,"[4, 3, 0.6]",0.6,0.6,"[3, 3, 0.6]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",58,"[3, 3, 0.6]",0.6,0.0,"[3, 3, 0.6]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",59,"[3, 3, 0.6]",0.6,0.0,"[3, 3, 0.6]"
49,"[0.5329, 0.0, 0.0, 0.4148, 0.088]",60,"[3, 3, 0.6]",0.6,0.0,"[3, 3, 0.6]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",1,"[23, 6, -1]",1.0,0.0,"[23, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",2,"[23, 5, 1.0]",1.0,0.0,"[23, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",3,"[23, 5, 1.0]",1.0,0.0,"[23, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",4,"[23, 5, 1.0]",1.0,0.0,"[23, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",5,"[23, 5, 1.0]",1.0,0.0,"[23, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",6,"[23, 5, 1.0]",1.0,0.0,"[23, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",7,"[23, 5, 1.0]",1.0,0.0,"[23, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",8,"[23, 5, 1.0]",1.0,0.0,"[23, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",9,"[23, 5, 1.0]",1.0,1.0,"[22, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",10,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",11,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",12,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",13,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",14,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",15,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",16,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",17,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",18,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",19,"[22, 5, 1.0]",1.0,1.0,"[21, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",20,"[21, 5, 1.0]",1.0,0.0,"[21, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",21,"[21, 5, 1.0]",1.0,0.0,"[21, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",22,"[21, 5, 1.0]",1.0,0.0,"[21, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",23,"[21, 5, 1.0]",1.0,1.0,"[20, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",24,"[20, 5, 1.0]",1.0,0.0,"[20, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",25,"[20, 5, 1.0]",1.0,0.0,"[20, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",26,"[20, 5, 1.0]",1.0,0.0,"[20, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",27,"[20, 5, 1.0]",1.0,0.0,"[20, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",28,"[20, 5, 1.0]",1.0,0.0,"[20, 5, 1.0]"
50,"[0.5329, 0.0, 0.0, 0.2447, 0.4863]",29,"[20, 5, 1.0]",1.0,0.0,"[20, 5, 1.0]"
