c_index,context,period,state,action,reward,next_state
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",6,"[16, 5, 0.9]",0.9,0.0,"[16, 5, 0.9]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",7,"[16, 5, 0.9]",0.9,0.0,"[16, 5, 0.9]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",8,"[16, 5, 0.9]",0.9,0.9,"[15, 5, 0.9]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",9,"[15, 5, 0.9]",0.9,0.0,"[15, 5, 0.9]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",10,"[15, 5, 0.9]",0.9,0.0,"[15, 5, 0.9]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",11,"[15, 5, 0.9]",0.9,0.0,"[15, 5, 0.9]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",12,"[15, 5, 0.9]",0.8,0.0,"[15, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",13,"[15, 4, 0.8]",0.8,0.8,"[14, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",14,"[14, 4, 0.8]",0.8,0.8,"[13, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",15,"[13, 4, 0.8]",0.8,0.8,"[12, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",16,"[12, 4, 0.8]",0.8,0.8,"[11, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",17,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",18,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",19,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",20,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",21,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",22,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",23,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",24,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",25,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",26,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",27,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",28,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",29,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",30,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",31,"[11, 4, 0.8]",0.8,0.8,"[10, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",32,"[10, 4, 0.8]",0.8,0.0,"[10, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",33,"[10, 4, 0.8]",0.8,0.0,"[10, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",34,"[10, 4, 0.8]",0.8,0.0,"[10, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",35,"[10, 4, 0.8]",0.8,0.0,"[10, 4, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",36,"[10, 4, 0.8]",0.48,0.0,"[10, 3, 0.48]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",37,"[10, 3, 0.48]",0.48,0.0,"[10, 3, 0.48]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",38,"[10, 3, 0.48]",0.48,0.48,"[9, 3, 0.48]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",39,"[9, 3, 0.48]",0.48,0.48,"[8, 3, 0.48]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",40,"[8, 3, 0.48]",0.48,0.0,"[8, 3, 0.48]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",41,"[8, 3, 0.48]",0.48,0.0,"[8, 3, 0.48]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",42,"[8, 3, 0.48]",0.48,0.48,"[7, 3, 0.48]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",43,"[7, 3, 0.48]",0.48,0.0,"[7, 3, 0.48]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",44,"[7, 3, 0.48]",0.48,0.48,"[6, 3, 0.48]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",45,"[6, 3, 0.48]",0.48,0.0,"[6, 3, 0.48]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",46,"[6, 3, 0.48]",0.48,0.0,"[6, 3, 0.48]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",47,"[6, 3, 0.48]",0.48,0.48,"[5, 3, 0.48]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",48,"[5, 3, 0.48]",0.8,0.8,"[4, 2, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",49,"[4, 2, 0.8]",0.8,0.0,"[4, 2, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",50,"[4, 2, 0.8]",0.8,0.0,"[4, 2, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",51,"[4, 2, 0.8]",0.8,0.0,"[4, 2, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",52,"[4, 2, 0.8]",0.8,0.8,"[3, 2, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",53,"[3, 2, 0.8]",0.8,0.8,"[2, 2, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",54,"[2, 2, 0.8]",0.8,0.0,"[2, 2, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",55,"[2, 2, 0.8]",0.8,0.0,"[2, 2, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",56,"[2, 2, 0.8]",0.8,0.0,"[2, 2, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",57,"[2, 2, 0.8]",0.8,0.0,"[2, 2, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",58,"[2, 2, 0.8]",0.8,0.0,"[2, 2, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",59,"[2, 2, 0.8]",0.8,0.0,"[2, 2, 0.8]"
52,"[0.5329, 0.0, 0.5329, 0.0765, 0.1765]",60,"[2, 2, 0.8]",0.9,0.0,"[2, 1, 0.9]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",1,"[25, 6, -1]",0.4,0.4,"[24, 5, 0.4]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",2,"[24, 5, 0.4]",0.4,0.0,"[24, 5, 0.4]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",3,"[24, 5, 0.4]",0.4,0.0,"[24, 5, 0.4]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",4,"[24, 5, 0.4]",0.4,0.0,"[24, 5, 0.4]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",5,"[24, 5, 0.4]",0.4,0.0,"[24, 5, 0.4]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",6,"[24, 5, 0.4]",0.4,0.4,"[23, 5, 0.4]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",7,"[23, 5, 0.4]",0.4,0.0,"[23, 5, 0.4]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",8,"[23, 5, 0.4]",0.4,0.0,"[23, 5, 0.4]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",9,"[23, 5, 0.4]",0.4,0.4,"[22, 5, 0.4]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",10,"[22, 5, 0.4]",0.4,0.0,"[22, 5, 0.4]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",11,"[22, 5, 0.4]",0.4,0.0,"[22, 5, 0.4]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",12,"[22, 5, 0.4]",0.2,0.0,"[22, 4, 0.2]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",13,"[22, 4, 0.2]",0.2,0.2,"[21, 4, 0.2]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",14,"[21, 4, 0.2]",0.2,0.2,"[20, 4, 0.2]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",15,"[20, 4, 0.2]",0.2,0.0,"[20, 4, 0.2]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",16,"[20, 4, 0.2]",0.2,0.0,"[20, 4, 0.2]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",17,"[20, 4, 0.2]",0.2,0.0,"[20, 4, 0.2]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",18,"[20, 4, 0.2]",0.2,0.0,"[20, 4, 0.2]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",19,"[20, 4, 0.2]",0.2,0.2,"[19, 4, 0.2]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",20,"[19, 4, 0.2]",0.2,0.0,"[19, 4, 0.2]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",21,"[19, 4, 0.2]",0.2,0.2,"[18, 4, 0.2]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",22,"[18, 4, 0.2]",0.2,0.0,"[18, 4, 0.2]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",23,"[18, 4, 0.2]",0.2,0.0,"[18, 4, 0.2]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",24,"[18, 4, 0.2]",0.5,0.0,"[18, 3, 0.5]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",25,"[18, 3, 0.5]",0.5,0.0,"[18, 3, 0.5]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",26,"[18, 3, 0.5]",0.5,0.5,"[17, 3, 0.5]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",27,"[17, 3, 0.5]",0.5,0.0,"[17, 3, 0.5]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",28,"[17, 3, 0.5]",0.5,0.0,"[17, 3, 0.5]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",29,"[17, 3, 0.5]",0.5,0.0,"[17, 3, 0.5]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",30,"[17, 3, 0.5]",0.5,0.0,"[17, 3, 0.5]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",31,"[17, 3, 0.5]",0.5,0.0,"[17, 3, 0.5]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",32,"[17, 3, 0.5]",0.5,0.0,"[17, 3, 0.5]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",33,"[17, 3, 0.5]",0.5,0.0,"[17, 3, 0.5]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",34,"[17, 3, 0.5]",0.5,0.0,"[17, 3, 0.5]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",35,"[17, 3, 0.5]",0.5,0.0,"[17, 3, 0.5]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",36,"[17, 3, 0.5]",0.1,0.1,"[16, 2, 0.1]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",37,"[16, 2, 0.1]",0.1,0.0,"[16, 2, 0.1]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",38,"[16, 2, 0.1]",0.1,0.0,"[16, 2, 0.1]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",39,"[16, 2, 0.1]",0.1,0.0,"[16, 2, 0.1]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",40,"[16, 2, 0.1]",0.1,0.0,"[16, 2, 0.1]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",41,"[16, 2, 0.1]",0.1,0.1,"[15, 2, 0.1]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",42,"[15, 2, 0.1]",0.1,0.0,"[15, 2, 0.1]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",43,"[15, 2, 0.1]",0.1,0.0,"[15, 2, 0.1]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",44,"[15, 2, 0.1]",0.1,0.1,"[14, 2, 0.1]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",45,"[14, 2, 0.1]",0.1,0.1,"[13, 2, 0.1]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",46,"[13, 2, 0.1]",0.1,0.0,"[13, 2, 0.1]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",47,"[13, 2, 0.1]",0.1,0.1,"[12, 2, 0.1]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",48,"[12, 2, 0.1]",0.9,0.0,"[12, 1, 0.9]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",49,"[12, 1, 0.9]",0.9,0.0,"[12, 1, 0.9]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",50,"[12, 1, 0.9]",0.9,0.9,"[11, 1, 0.9]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",51,"[11, 1, 0.9]",0.9,0.0,"[11, 1, 0.9]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",52,"[11, 1, 0.9]",0.9,0.9,"[10, 1, 0.9]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",53,"[10, 1, 0.9]",0.9,0.9,"[9, 1, 0.9]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",54,"[9, 1, 0.9]",0.9,0.0,"[9, 1, 0.9]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",55,"[9, 1, 0.9]",0.9,0.9,"[8, 1, 0.9]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",56,"[8, 1, 0.9]",0.9,0.0,"[8, 1, 0.9]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",57,"[8, 1, 0.9]",0.9,0.0,"[8, 1, 0.9]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",58,"[8, 1, 0.9]",0.9,0.9,"[7, 1, 0.9]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",59,"[7, 1, 0.9]",0.9,0.9,"[6, 1, 0.9]"
53,"[0.5329, 0.0, 0.0, 0.3261, 0.3453]",60,"[6, 1, 0.9]",0.36,0.0,"[6, 0, 0.36]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",1,"[22, 6, -1]",0.5,0.0,"[22, 5, 0.5]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",2,"[22, 5, 0.5]",0.5,0.0,"[22, 5, 0.5]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",3,"[22, 5, 0.5]",0.5,0.0,"[22, 5, 0.5]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",4,"[22, 5, 0.5]",0.5,0.5,"[21, 5, 0.5]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",5,"[21, 5, 0.5]",0.5,0.0,"[21, 5, 0.5]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",6,"[21, 5, 0.5]",0.5,0.0,"[21, 5, 0.5]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",7,"[21, 5, 0.5]",0.5,0.0,"[21, 5, 0.5]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",8,"[21, 5, 0.5]",0.5,0.0,"[21, 5, 0.5]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",9,"[21, 5, 0.5]",0.5,0.0,"[21, 5, 0.5]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",10,"[21, 5, 0.5]",0.5,0.0,"[21, 5, 0.5]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",11,"[21, 5, 0.5]",0.5,0.0,"[21, 5, 0.5]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",12,"[21, 5, 0.5]",0.2,0.0,"[21, 4, 0.2]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",13,"[21, 4, 0.2]",0.2,0.0,"[21, 4, 0.2]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",14,"[21, 4, 0.2]",0.2,0.0,"[21, 4, 0.2]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",15,"[21, 4, 0.2]",0.2,0.2,"[20, 4, 0.2]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",16,"[20, 4, 0.2]",0.2,0.0,"[20, 4, 0.2]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",17,"[20, 4, 0.2]",0.2,0.0,"[20, 4, 0.2]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",18,"[20, 4, 0.2]",0.2,0.0,"[20, 4, 0.2]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",19,"[20, 4, 0.2]",0.2,0.0,"[20, 4, 0.2]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",20,"[20, 4, 0.2]",0.2,0.0,"[20, 4, 0.2]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",21,"[20, 4, 0.2]",0.2,0.0,"[20, 4, 0.2]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",22,"[20, 4, 0.2]",0.2,0.0,"[20, 4, 0.2]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",23,"[20, 4, 0.2]",0.2,0.0,"[20, 4, 0.2]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",24,"[20, 4, 0.2]",0.7,0.0,"[20, 3, 0.7]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",25,"[20, 3, 0.7]",0.7,0.7,"[19, 3, 0.7]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",26,"[19, 3, 0.7]",0.7,0.0,"[19, 3, 0.7]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",27,"[19, 3, 0.7]",0.7,0.0,"[19, 3, 0.7]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",28,"[19, 3, 0.7]",0.7,0.0,"[19, 3, 0.7]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",29,"[19, 3, 0.7]",0.7,0.0,"[19, 3, 0.7]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",30,"[19, 3, 0.7]",0.7,0.0,"[19, 3, 0.7]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",31,"[19, 3, 0.7]",0.7,0.0,"[19, 3, 0.7]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",32,"[19, 3, 0.7]",0.7,0.0,"[19, 3, 0.7]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",33,"[19, 3, 0.7]",0.7,0.0,"[19, 3, 0.7]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",34,"[19, 3, 0.7]",0.7,0.0,"[19, 3, 0.7]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",35,"[19, 3, 0.7]",0.7,0.0,"[19, 3, 0.7]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",36,"[19, 3, 0.7]",0.9,0.0,"[19, 2, 0.9]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",37,"[19, 2, 0.9]",0.9,0.0,"[19, 2, 0.9]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",38,"[19, 2, 0.9]",0.9,0.0,"[19, 2, 0.9]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",39,"[19, 2, 0.9]",0.9,0.9,"[18, 2, 0.9]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",40,"[18, 2, 0.9]",0.9,0.0,"[18, 2, 0.9]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",41,"[18, 2, 0.9]",0.9,0.0,"[18, 2, 0.9]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",42,"[18, 2, 0.9]",0.9,0.0,"[18, 2, 0.9]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",43,"[18, 2, 0.9]",0.9,0.9,"[17, 2, 0.9]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",44,"[17, 2, 0.9]",0.9,0.0,"[17, 2, 0.9]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",45,"[17, 2, 0.9]",0.9,0.9,"[16, 2, 0.9]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",46,"[16, 2, 0.9]",0.9,0.9,"[15, 2, 0.9]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",47,"[15, 2, 0.9]",0.9,0.9,"[14, 2, 0.9]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",48,"[14, 2, 0.9]",0.48,0.48,"[13, 1, 0.48]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",49,"[13, 1, 0.48]",0.48,0.0,"[13, 1, 0.48]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",50,"[13, 1, 0.48]",0.48,0.48,"[12, 1, 0.48]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",51,"[12, 1, 0.48]",0.48,0.0,"[12, 1, 0.48]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",52,"[12, 1, 0.48]",0.48,0.48,"[11, 1, 0.48]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",53,"[11, 1, 0.48]",0.48,0.48,"[10, 1, 0.48]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",54,"[10, 1, 0.48]",0.48,0.48,"[9, 1, 0.48]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",55,"[9, 1, 0.48]",0.48,0.48,"[8, 1, 0.48]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",56,"[8, 1, 0.48]",0.48,0.0,"[8, 1, 0.48]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",57,"[8, 1, 0.48]",0.48,0.0,"[8, 1, 0.48]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",58,"[8, 1, 0.48]",0.48,0.0,"[8, 1, 0.48]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",59,"[8, 1, 0.48]",0.48,0.0,"[8, 1, 0.48]"
54,"[0.5329, 0.0, 0.0, 0.0466, 0.3271]",60,"[8, 1, 0.48]",0.6,0.0,"[8, 0, 0.6]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",1,"[23, 6, -1]",0.36,0.36,"[22, 5, 0.36]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",2,"[22, 5, 0.36]",0.36,0.36,"[21, 5, 0.36]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",3,"[21, 5, 0.36]",0.36,0.36,"[20, 5, 0.36]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",4,"[20, 5, 0.36]",0.36,0.0,"[20, 5, 0.36]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",5,"[20, 5, 0.36]",0.36,0.0,"[20, 5, 0.36]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",6,"[20, 5, 0.36]",0.36,0.0,"[20, 5, 0.36]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",7,"[20, 5, 0.36]",0.36,0.0,"[20, 5, 0.36]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",8,"[20, 5, 0.36]",0.36,0.0,"[20, 5, 0.36]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",9,"[20, 5, 0.36]",0.36,0.36,"[19, 5, 0.36]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",10,"[19, 5, 0.36]",0.36,0.0,"[19, 5, 0.36]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",11,"[19, 5, 0.36]",0.36,0.0,"[19, 5, 0.36]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",12,"[19, 5, 0.36]",0.2,0.0,"[19, 4, 0.2]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",13,"[19, 4, 0.2]",0.2,0.0,"[19, 4, 0.2]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",14,"[19, 4, 0.2]",0.2,0.2,"[18, 4, 0.2]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",15,"[18, 4, 0.2]",0.2,0.0,"[18, 4, 0.2]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",16,"[18, 4, 0.2]",0.2,0.0,"[18, 4, 0.2]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",17,"[18, 4, 0.2]",0.2,0.0,"[18, 4, 0.2]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",18,"[18, 4, 0.2]",0.2,0.0,"[18, 4, 0.2]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",19,"[18, 4, 0.2]",0.2,0.0,"[18, 4, 0.2]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",20,"[18, 4, 0.2]",0.2,0.0,"[18, 4, 0.2]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",21,"[18, 4, 0.2]",0.2,0.0,"[18, 4, 0.2]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",22,"[18, 4, 0.2]",0.2,0.0,"[18, 4, 0.2]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",23,"[18, 4, 0.2]",0.2,0.2,"[17, 4, 0.2]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",24,"[17, 4, 0.2]",0.8,0.0,"[17, 3, 0.8]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",25,"[17, 3, 0.8]",0.8,0.0,"[17, 3, 0.8]"
55,"[0.5329, 0.0, 0.0, 0.3854, 0.0703]",26,"[17, 3, 0.8]",0.8,0.0,"[17, 3, 0.8]"
